Application mode,Application order,Course,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Daytime/evening attendance	_1,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1,Target
7,-0.5442367087607966,6,0,-0.5505687980988669,0,12,0,5,4,-0.3354310958618537,-0.44477990411253737,-0.3033142986860062,-0.4801379114675377,-0.3447652767877953,0.20344363091377926,1.1048693072299274,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.29293192311406563,0.30793173971587706,0.8909100821028336,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,True,False,False,True,True,False,False,0
7,1.7873320997609063,10,0,-0.6264628884465839,0,2,2,3,3,-0.017495010862348153,-0.44477990411253737,-0.3033142986860062,-0.4801379114675377,-0.8147315396004964,0.20344363091377926,0.21933169237841882,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.6822280830585775,-1.0413723756578914,0.2165606349621934,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,True,False,False,True,False,False,False,0
11,-0.5442367087607966,16,0,0.06417333371764042,0,21,26,6,3,0.9432248981578985,1.8271754893708259,-0.3033142986860062,-0.4801379114675377,0.36018411743125645,-0.12723906267901028,0.08851363563899135,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,0.9260180846017383,-0.36672031797100724,0.6571356070940785,-0.20147875458126302,-0.8081245425109932,-1.4681578884914377,-1.3656179638070696,True,False,False,False,False,False,False,False,True,True,True,False,False,0
0,-0.5442367087607966,15,0,0.06417333371764042,0,18,23,0,0,1.136751210766294,-0.44477990411253737,-0.3033142986860062,-0.06997525615558295,0.8301503802439576,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.9260180846017383,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,False,True,True,False,False,0
3,-0.5442367087607966,11,2,-0.930039249837452,0,0,0,7,10,-0.43910590618777956,-0.04384659938017916,-0.3033142986860062,0.3401873991563718,-1.9896471966322493,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,0.862022634983598,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,0.41834326119123244,1.8009616987946866,-0.7440019965771145,False,False,False,False,False,True,True,False,False,False,True,False,False,0
13,-0.5442367087607966,0,0,0.13247801503058618,0,21,26,1,1,-1.8214367105334575,1.1589533148168956,-0.3033142986860062,0.3401873991563718,-0.3447652767877953,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,0.40306424492106196,-0.04914192157090485,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,0.8643315534465877,-1.1049223787929794,0.34601473469231336,False,False,False,False,False,True,True,False,False,True,True,False,False,0
13,-0.5442367087607966,16,0,-2.447921056791792,0,21,13,9,4,0.25205949598505945,2.2281087941031843,0.13843932440026427,-0.4801379114675377,-0.5797484081941459,-0.12723906267901028,-0.01211563877595278,-0.21685739943024201,1.3135183106144306,0.862022634983598,2.388758093860703,0.30793173971587706,0.2543242040020691,6.070041302237462,1.4589826097870608,1.1471377813374615,-1.7771102238043635,False,False,False,False,False,False,False,False,False,True,True,False,False,0
13,-0.5442367087607966,10,0,-1.688980153314622,0,9,13,9,9,-0.09352320510136004,1.0253088799061094,1.0219465705728052,0.7503500544683266,2.4750323000884116,0.20344363091377926,0.37362991314799965,-0.21685739943024201,1.3135183106144306,0.40306424492106196,0.9260180846017383,0.30793173971587706,0.4053784801615727,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,False,False,True,False,False,0
3,-0.5442367087607966,3,2,-0.17109834636028187,0,0,27,9,7,0.25205949598505945,1.1589533148168956,4.555975555262969,4.441813952275919,5.294829876964618,2.1875397924705164,0.4864566753708161,5.2367841307956455,5.029209161705528,2.6978561952337423,3.851498103119668,1.9945618839330879,0.5375509718011381,1.0528252567824823,1.4589826097870608,1.1471377813374615,-1.7771102238043635,False,False,False,False,False,True,True,False,False,False,True,False,False,0
7,0.23295289407977116,10,0,-0.5505687980988669,0,21,26,9,8,-0.2594029016228418,-0.44477990411253737,-0.3033142986860062,-0.06997525615558295,-0.1097821453814447,-0.12723906267901028,0.28977218446887965,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.5367219246572265,0.6452577685593193,0.6256659662275151,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,True,False,True,False,False,False,False,0
11,-0.5442367087607966,8,8,0.06417333371764042,0,21,26,9,9,-0.43910590618777956,0.223442270441393,-0.3033142986860062,-0.4801379114675377,-1.9896471966322493,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-0.8081245425109932,-1.4681578884914377,-1.3656179638070696,True,False,False,False,False,True,False,False,False,True,False,False,False,0
11,-0.5442367087607966,11,0,-0.17109834636028187,0,21,26,3,7,1.205867750983578,0.49073114026296516,-0.3033142986860062,0.7503500544683266,-0.1097821453814447,0.8648090180993584,1.058579840999053,-0.21685739943024201,-0.27892062556746816,0.862022634983598,-0.04914192157090485,0.9825837974027614,1.0794581875233569,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,False,False,False,True,True,False,False,0
11,-0.5442367087607966,13,0,-0.17109834636028187,0,12,27,9,9,2.48452374500333,1.69353105446004,-0.3033142986860062,-0.06997525615558295,1.0651335116503082,-0.4579217562717998,0.20591445578975964,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.9260180846017383,0.30793173971587706,0.29208777304194516,-0.20147875458126302,0.8643315534465877,-1.1049223787929794,0.34601473469231336,True,False,False,False,False,True,False,False,False,True,True,False,False,0
7,1.0101424969203388,15,0,0.06417333371764042,0,18,23,0,0,-0.784688607274199,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,0.36018411743125645,-0.7886044498645893,0.03819899843151929,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,1.1698080861448992,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,False,True,False,False,False,0
7,-0.5442367087607966,9,0,-0.930039249837452,0,12,13,4,5,-0.798511915317656,-0.5784243390233235,-0.3033142986860062,-0.06997525615558295,0.36018411743125645,0.20344363091377926,0.2825843791535263,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,1.1698080861448992,-0.7040463468144493,0.15362135322906686,-0.20147875458126302,1.7191424469360175,-0.6690397671548294,-0.4025509723240408,False,False,False,False,False,True,True,False,True,False,False,False,False,0
11,-0.5442367087607966,16,11,0.06417333371764042,0,12,26,7,9,0.7496985855495027,1.1589533148168956,-0.3033142986860062,-0.4801379114675377,-0.8147315396004964,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.5367219246572265,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,True,False,False,False,False,False,False,False,True,False,False,False,False,0
7,2.564521702601474,6,0,-0.47467470775114995,0,22,27,5,9,-0.6533671808613593,-0.44477990411253737,-0.3033142986860062,-0.4801379114675377,-0.8147315396004964,-0.12723906267901028,0.8432331937510724,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.04914192157090485,-0.36672031797100724,0.6571356070940785,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,True,False,True,True,True,False,False,0
8,1.7873320997609063,11,0,0.3601602860737372,0,2,0,3,4,0.023974913268022778,-0.7120687739341096,-0.3033142986860062,0.3401873991563718,-0.1097821453814447,0.8648090180993584,0.6797106228267882,-0.21685739943024201,-0.27892062556746816,0.862022634983598,0.19464807997225594,1.3199098262462035,1.0893186749948798,-0.20147875458126302,0.8643315534465877,-1.1049223787929794,0.34601473469231336,False,False,False,False,False,True,True,False,False,True,False,False,False,0
7,-0.5442367087607966,13,0,-0.6264628884465839,0,21,13,5,8,-0.839981839448026,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,-0.5797484081941459,0.20344363091377926,0.2998351119103742,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.19464807997225594,-0.029394289127565067,0.7290662147890798,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,True,False,True,True,False,False,False,0
0,-0.5442367087607966,13,0,-0.47467470775114995,0,0,2,4,3,-0.2663145556445698,-0.5784243390233235,-0.3033142986860062,-0.06997525615558295,-0.5797484081941459,0.5341263245065688,0.6084315534495361,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.04914192157090485,0.30793173971587706,0.5564327563210762,-0.20147875458126302,-0.993952997617391,0.1300783541817786,1.5367157423440578,False,False,False,False,False,True,True,False,False,True,False,False,False,0
0,1.0101424969203388,5,0,-0.09520425601256487,0,21,13,9,8,0.6874936993539488,-0.7120687739341096,-0.3033142986860062,-0.4801379114675377,-0.3447652767877953,-0.4579217562717998,0.54134537050624,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.04914192157090485,-0.36672031797100724,0.4053784801615727,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,True,False,True,False,False,False,False,0
7,1.0101424969203388,15,0,0.06417333371764042,0,9,0,4,0,0.5838188890280229,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,0.8301503802439576,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.9260180846017383,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,True,False,False,True,False,False,False,0
0,-0.5442367087607966,10,0,-0.5505687980988669,0,0,2,4,1,-0.3077844797749397,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,1.5350997744630093,-0.4579217562717998,0.27300063873305547,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,1.4135980876880598,-0.7040463468144493,0.4997874027612623,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,True,False,False,True,True,False,False,0
11,-0.5442367087607966,16,0,0.5878425571168883,0,21,26,9,9,-0.43910590618777956,1.960819924281612,-0.3033142986860062,-0.4801379114675377,-0.5797484081941459,0.20344363091377926,0.05832485331450805,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,0.19464807997225594,-0.7040463468144493,0.2165606349621934,-0.20147875458126302,0.41834326119123244,1.8009616987946866,-0.7440019965771145,True,False,False,False,False,False,False,False,False,False,False,False,False,0
7,-0.5442367087607966,5,0,0.3601602860737372,0,0,0,4,7,0.569995580984565,-0.17749103429096524,-0.3033142986860062,-0.06997525615558295,1.77008290586936,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.29293192311406563,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,1.7191424469360175,-0.6690397671548294,-0.4025509723240408,False,False,False,False,False,True,True,False,False,True,True,False,False,0
11,-0.5442367087607966,6,0,2.1057243640712286,0,22,26,7,7,0.18294295576777556,0.08979783553060691,-0.3033142986860062,-0.4801379114675377,0.12520098602490587,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.04914192157090485,-0.7040463468144493,0.8774230931600209,2.307129268146227,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,False,True,True,False,False,0
13,-0.5442367087607966,13,0,0.5119484667691713,0,2,13,3,5,-0.38381267401395264,-0.5784243390233235,-0.3033142986860062,-0.06997525615558295,-1.9896471966322493,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,1.4589826097870608,1.1471377813374615,-1.7771102238043635,False,False,False,False,False,True,False,False,False,True,False,False,False,0
11,-0.5442367087607966,10,6,0.06417333371764042,0,18,23,0,0,-1.1302713083606186,0.6243755751737512,-0.3033142986860062,-0.4801379114675377,0.36018411743125645,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,0.4384380815154167,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,True,False,False,False,False,False,False,0
14,-0.5442367087607966,3,13,-0.930039249837452,0,0,13,9,7,-0.43910590618777956,-0.17749103429096524,0.5801929474865348,-0.06997525615558295,1.5350997744630093,-0.4579217562717998,0.28977218446887965,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.9260180846017383,-0.7040463468144493,0.02774278976281411,-0.20147875458126302,0.8643315534465877,-1.1049223787929794,0.34601473469231336,False,False,False,False,False,True,False,False,False,True,True,False,False,0
0,-0.5442367087607966,9,0,0.05658392468286916,0,12,27,9,7,0.3419109982675293,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,-0.3447652767877953,0.20344363091377926,0.6621004998041728,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.29293192311406563,0.30793173971587706,0.367614911121697,-0.20147875458126302,-0.993952997617391,0.1300783541817786,1.5367157423440578,False,False,False,False,False,True,True,False,True,True,False,False,False,0
7,-0.5442367087607966,10,0,1.3467834605940583,0,0,0,9,10,1.1298395567445643,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,0.12520098602490587,-0.12723906267901028,0.13882827284646343,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.9260180846017383,-0.36672031797100724,0.2794999166953199,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,True,True,False,False,False,0
7,2.564521702601474,4,0,-0.778251069142018,0,12,27,5,7,-0.4667525222746935,-0.31113546920175134,-0.3033142986860062,-0.06997525615558295,-0.5797484081941459,-0.12723906267901028,0.54134537050624,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.04914192157090485,-0.029394289127565067,0.32985134208182093,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,False,False,True,False,False,False,False,0
11,-0.5442367087607966,7,7,0.06417333371764042,0,9,25,11,11,0.12764972359394763,0.8916644449953234,-0.3033142986860062,-0.4801379114675377,1.0651335116503082,-1.4499698370501684,-2.0750157642823077,3.8733737482391737,-0.27892062556746816,-0.5148525352040101,-0.7805119262003872,-1.3786984045013337,-1.8604356622309788,6.070041302237462,-0.8081245425109932,-1.4681578884914377,-1.3656179638070696,False,False,False,False,False,True,False,False,False,False,True,True,False,0
11,-0.5442367087607966,7,0,-1.385403791923754,0,22,27,9,10,-0.43910590618777956,0.08979783553060691,-0.3033142986860062,-0.06997525615558295,0.12520098602490587,0.5341263245065688,0.4550917067220021,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,0.4384380815154167,0.30793173971587706,0.5627266844943889,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,False,False,False,True,False,False,False,0
7,-0.5442367087607966,8,0,0.4360543764214542,0,21,0,9,9,-0.1833747073838289,-0.5784243390233235,-0.3033142986860062,-0.4801379114675377,-0.8147315396004964,-0.12723906267901028,0.13882827284646343,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.7805119262003872,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,True,False,True,True,False,True,False,0
7,3.341711305442042,12,0,-0.778251069142018,0,0,0,4,5,-0.6395438728179033,-0.5784243390233235,-0.3033142986860062,0.3401873991563718,0.8301503802439576,0.20344363091377926,0.3602126765593405,-0.21685739943024201,-0.27892062556746816,0.40306424492106196,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,0.8643315534465877,-1.1049223787929794,0.34601473469231336,False,False,False,False,False,True,True,False,False,True,False,False,False,0
0,-0.5442367087607966,10,0,-0.7023569787943009,0,22,27,4,7,-0.833070185426298,-0.5784243390233235,-0.3033142986860062,-0.06997525615558295,-1.9896471966322493,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-0.17630779514924064,-0.45109846133575454,0.8844567344760067,False,False,False,False,False,True,False,False,False,True,False,False,False,0
0,-0.5442367087607966,7,0,-0.854145159489735,0,2,13,2,9,-0.7570419911872851,-0.7120687739341096,-0.3033142986860062,-0.06997525615558295,-0.1097821453814447,0.5341263245065688,0.6851014768133029,-0.21685739943024201,-0.27892062556746816,-0.055894145141474054,-0.29293192311406563,0.30793173971587706,0.6571356070940785,-0.20147875458126302,1.4589826097870608,1.1471377813374615,-1.7771102238043635,False,False,False,False,False,True,True,False,False,True,True,False,False,0
15,-0.5442367087607966,8,0,1.1949952798986243,0,0,13,9,6,-0.5496923705354334,0.8916644449953234,-0.3033142986860062,-0.4801379114675377,-0.3447652767877953,0.20344363091377926,0.6218487900381954,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.29293192311406563,-0.029394289127565067,0.6414007866607968,-0.20147875458126302,-0.993952997617391,0.1300783541817786,1.5367157423440578,False,False,False,False,False,True,True,False,False,True,True,False,False,0
7,-0.5442367087607966,5,0,0.3601602860737372,0,22,13,0,11,-0.2801378636880268,-0.5784243390233235,-0.3033142986860062,-0.4801379114675377,-0.8147315396004964,0.20344363091377926,0.4608419509742846,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,0.19464807997225594,-0.36672031797100724,0.594196325360952,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,False,False,False,True,False,True,False,0
11,-0.5442367087607966,5,11,0.06417333371764042,0,12,13,9,7,0.9432248981578985,0.08979783553060691,0.5801929474865348,-0.06997525615558295,0.595167248837607,-0.4579217562717998,0.28977218446887965,-0.21685739943024201,0.2518923531598314,-0.055894145141474054,1.4135980876880598,-0.36672031797100724,0.09068207149594065,-0.20147875458126302,1.7191424469360175,-0.6690397671548294,-0.4025509723240408,False,False,False,False,False,True,False,False,True,False,False,False,False,0
13,-0.5442367087607966,4,0,-1.309509701576037,0,9,9,1,10,-0.784688607274199,-0.31113546920175134,1.9054538167453459,1.9808380204041909,0.8301503802439576,1.5261744052849375,0.2953626997141548,-0.21685739943024201,1.3135183106144306,0.862022634983598,0.6822280830585775,-0.36672031797100724,0.7200748888272047,-0.20147875458126302,1.4589826097870608,1.1471377813374615,-1.7771102238043635,False,False,False,False,False,True,False,False,True,True,True,False,False,0
7,0.23295289407977116,13,0,-0.019310165664847858,0,0,13,5,3,-0.16263974531864395,-0.31113546920175134,-0.3033142986860062,-0.4801379114675377,-0.3447652767877953,-0.4579217562717998,0.4071730046196479,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.7805119262003872,-0.029394289127565067,0.2637650962620382,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,True,False,False,True,True,False,False,0
0,1.7873320997609063,1,0,0.5119484667691713,0,21,27,9,9,0.10000310750703467,-0.5784243390233235,-0.3033142986860062,-2.5309511880273114,-1.9896471966322493,-1.4499698370501684,-2.0750157642823077,-0.21685739943024201,-0.27892062556746816,-2.8096444855166904,-1.9994619339161912,-1.3786984045013337,-1.8604356622309788,-0.20147875458126302,-0.287804868213079,0.1300783541817786,0.7618845719236211,False,False,False,False,False,True,True,False,False,True,False,False,False,0
7,-0.5442367087607966,8,0,0.3601602860737372,0,0,26,5,9,0.3488226522892573,-0.17749103429096524,-0.3033142986860062,-0.4801379114675377,-0.1097821453814447,-0.7886044498645893,-0.06243027598342485,-0.21685739943024201,-0.27892062556746816,-0.5148525352040101,-0.29293192311406563,-1.0413723756578914,0.02774278976281411,-0.20147875458126302,-1.4771069808940258,1.0018435774580785,0.1402686046936663,False,False,False,False,False,True,True,False,False,True,True,False,False,0
